date,base_price,count,num_id
2019-01-02,1.16,2.0,53503874-1 _ 1103.0
2019-01-02,1.16,2.0,74LVCH16244ADGG _ 1006.0
2019-01-02,1.16,2.0,95006-R511F _ 1073.0
2019-01-02,1.16,2.0,NAS1635-04LE26 _ 1064.0
2019-01-02,1.16,2.0,34068308-048 _ 1039.0
2019-01-02,1.16,2.0,53001401-1 _ 1062.0
2019-01-02,1.16,2.0,2500925-12 _ 1103.0
2019-01-02,1.17,2.0,7022905-24 _ 1009.0
2019-01-02,1.17,2.0,120-03641-0000 _ 1009.0
2019-01-02,1.17,2.0,007-06041-0000 _ 1009.0
2019-01-02,1.18,2.0,26012446-130 _ 1062.0
2019-01-02,1.18,2.0,53500128-628 _ 1600.0
2019-01-02,1.18,2.0,CA4518 _ 1600.0
2019-01-02,1.18,2.0,60-4997-1 _ 1600.0
2019-01-02,1.18,2.0,53001418-5 _ 1600.0
2019-01-02,1.18,2.0,MISC690-1 _ 1600.0
2019-01-02,1.18,2.0,RNC55J2430BS _ 1008.0
2019-01-02,1.18,2.0,55-2354-1 _ 1600.0
2019-01-02,1.18,2.0,MTA415 _ 1600.0
2019-01-02,1.18,2.0,72552925-001 _ 1600.0
2019-01-02,1.1805,2.0,TFMR120 _ 1600.0
2019-01-02,1.1827,2.0,53501144-4 _ 1600.0
2019-01-02,1.1828,2.0,4440375 _ 1600.0
2019-01-02,1.1852,2.0,322-0513-002 _ 5210.0
2019-01-02,1.18,2.0,53502752-12 _ 1600.0
2019-01-02,1.16,2.0,2501459-531 _ 1103.0
2019-01-02,1.18,2.0,RNC55J1210BS _ 1008.0
2019-01-02,1.18,2.0,NAS1352N01-4//N _ 1006.0
2019-01-02,1.17,2.0,102387-1 _ 1006.0
2019-01-02,1.17,2.0,M55342K06B80D6R _ 1039.0
2019-01-02,1.17,2.0,CO68435 _ 1600.0
2019-01-02,1.1739,2.0,9998741 _ 1600.0
2019-01-02,1.1752,2.0,MSC4415 _ 1600.0
2019-01-02,1.178,2.0,MTR5019 _ 1600.0
2019-01-02,1.18,2.0,22025773-001 _ 1065.0
2019-01-02,1.18,2.0,4091825-428 _ 5210.0
2019-01-02,1.18,2.0,134-05005-0004 _ 5210.0
2019-01-02,1.18,2.0,007-00250-0001 _ 5210.0
2019-01-02,1.18,2.0,007-00381-0002 _ 5210.0
2019-01-02,1.18,2.0,00712178-0003 _ 1009.0
2019-01-02,1.18,2.0,155-0358-002 _ 1009.0
2019-01-02,1.18,2.0,102H42W472KY4E _ 1006.0
2019-01-02,1.18,2.0,113-05101-0001 _ 5210.0
2019-01-02,1.13,2.0,53501095-5 _ 1600.0
2019-01-02,1.16,2.0,2501459-462 _ 1103.0
2019-01-02,1.16,2.0,2501459-451 _ 1103.0
2019-01-02,1.1454,2.0,22001393-065 _ 1065.0
2019-01-02,1.1452,2.0,M55342K12B5E11R _ 1045.0
2019-01-02,1.1449,2.0,TE505 _ 1600.0
2019-01-02,1.144,2.0,AL364 _ 1600.0
2019-01-02,1.1436,2.0,53000159-1 _ 1073.0
2019-01-02,1.1428,2.0,53505113-1 _ 1600.0
2019-01-02,1.1408,2.0,11-0411-1 _ 1600.0
2019-01-02,1.14,2.0,JANTX1N4148-1 _ 1600.0
2019-01-02,1.14,2.0,A2746 _ 1600.0
2019-01-02,1.14,2.0,CA1895 _ 1600.0
2019-01-02,1.14,2.0,10992-1 _ 1600.0
2019-01-02,1.14,2.0,68003176-118 _ 1064.0
2019-01-02,1.14,2.0,5187047-05 _ 1073.0
2019-01-02,1.14,2.0,JANTX1N4148-1 _ 1073.0
2019-01-02,1.14,2.0,156-3074-001 _ 1009.0
2019-01-02,1.14,2.0,089-06642-0004 _ 1009.0
2019-01-02,1.14,2.0,1715737-1 _ 1009.0
2019-01-02,1.13,2.0,MTC00846 _ 1600.0
2019-01-02,1.1309,2.0,008-00064-0000 _ 5210.0
2019-01-02,1.1315,2.0,A7098A5 _ 1600.0
2019-01-02,1.1331,2.0,CO875 _ 1600.0
2019-01-02,1.1381,2.0,53502648-1 _ 1600.0
2019-01-02,1.1382,2.0,53501567-24 _ 1600.0
2019-01-02,1.149,2.0,SW676 _ 1600.0
2019-01-02,1.14,2.0,53001261-1 _ 5210.0
2019-01-02,1.14,2.0,089-06344-0004 _ 5210.0
2019-01-02,1.14,2.0,089-02124-0001 _ 5210.0
2019-01-02,1.14,2.0,007-00238-0000 _ 5210.0
2019-01-02,1.14,2.0,1715737-1 _ 1103.0
2019-01-02,1.14,2.0,3718661-227 _ 1009.0
2019-01-02,1.14,2.0,0455-224 _ 1009.0
2019-01-02,1.14,2.0,120-03933-0003 _ 5210.0
2019-01-02,1.15,2.0,104-5024-001 _ 1095.0
2019-01-02,1.15,2.0,7516238-120 _ 5210.0
2019-01-02,1.15,2.0,4083263-106 _ 5210.0
2019-01-02,1.15,2.0,WA067 _ 1600.0
2019-01-02,1.15,2.0,WA288 _ 1600.0
2019-01-02,1.15,2.0,60-3215-3 _ 1600.0
2019-01-02,1.15,2.0,CO83415 _ 1600.0
2019-01-02,1.15,2.0,A7802-3 _ 1600.0
2019-01-02,1.16,2.0,75001542-088 _ 1095.0
2019-01-02,1.15,2.0,TE436 _ 1600.0
2019-01-02,1.16,2.0,403-9324-004 _ 1095.0
2019-01-02,1.16,2.0,7019607-14 _ 5210.0
2019-01-02,1.16,2.0,7019607-29 _ 5210.0
2019-01-02,1.16,2.0,076-00343-0003 _ 5210.0
2019-01-02,1.16,2.0,089-06039-0004 _ 5210.0
2019-01-02,1.16,2.0,120-02372-0020 _ 5210.0
2019-01-02,1.16,2.0,151-0350-008 _ 5210.0
2019-01-02,1.16,2.0,401-0082-001 _ 5010.0
2019-01-02,1.16,2.0,2501459-455 _ 1103.0
2019-01-02,1.15,2.0,RWR89S1501FM _ 1600.0
2019-01-02,1.15,2.0,RWR81S1R00FR _ 1600.0
2019-01-02,1.15,2.0,096-01014-0000 _ 5210.0
2019-01-02,1.15,2.0,1711378-12 _ 5210.0
2019-01-02,1.15,2.0,53503874-1 _ 1009.0
2019-01-02,1.15,2.0,7516238-120 _ 1009.0
2019-01-02,1.15,2.0,53000835-7 _ 1009.0
2019-01-02,1.15,2.0,007-00193-0000 _ 1009.0
2019-01-02,1.15,2.0,RWR81S6040FM _ 1600.0
2019-01-02,1.15,2.0,CDR35BX184AKUS _ 1045.0
2019-01-02,1.15,2.0,RWR80S5R11FR _ 1073.0
2019-01-02,1.15,2.0,10092722-101 _ 1064.0
2019-01-02,1.15,2.0,34209239-009 _ 1039.0
2019-01-02,1.15,2.0,43913691-887 _ 3202.0
2019-01-02,1.15,2.0,26016641-102 _ 1062.0
2019-01-02,1.15,2.0,26021300-102 _ 1062.0
2019-01-02,1.15,2.0,NAS1352C08H12//U _ 1006.0
2019-01-02,0.6352,2.0,090-00352-0000 _ 5210.0
2019-01-02,0.9,2.0,26018707-101 _ 1062.0
2019-01-02,0.9,2.0,MC9263-01-1/2#BLK//U _ 1064.0
2019-01-02,0.7140000000000001,2.0,10073095-101 _ 1064.0
2019-01-02,0.7140000000000001,2.0,4083263-119 _ 5210.0
2019-01-02,0.7133,2.0,2088286-0190 _ 5010.0
2019-01-02,0.711,2.0,10164531-A12 _ 1064.0
2019-01-02,0.7108,2.0,030-02204-0007 _ 5210.0
2019-01-02,0.71,2.0,BE270 _ 1600.0
2019-01-02,0.71,2.0,MRC813 _ 1600.0
2019-01-02,0.71,2.0,M39029-4-113 _ 1600.0
2019-01-02,0.71,2.0,60-0252-1 _ 1600.0
2019-01-02,0.71,2.0,RLR05C5600GR _ 1600.0
2019-01-02,0.71,2.0,SC231 _ 1600.0
2019-01-02,0.71,2.0,SC1444 _ 1600.0
2019-01-02,0.71,2.0,10049316-131 _ 1064.0
2019-01-02,0.71,2.0,74LVC16244ADGG _ 1006.0
2019-01-02,0.71,2.0,CDR31BX472BKUS _ 1045.0
2019-01-02,0.71,2.0,M55342K12B7E50R _ 1045.0
2019-01-02,0.71,2.0,7003024-2 _ 1009.0
2019-01-02,0.71,2.0,7015930-11 _ 5210.0
2019-01-02,0.71,2.0,53000261-2 _ 5210.0
2019-01-02,0.71,2.0,4004272-491 _ 5210.0
2019-01-02,0.71,2.0,342-0269-003 _ 5210.0
2019-01-02,0.71,2.0,405-0404-003 _ 5210.0
2019-01-02,0.71,2.0,405-9020-001 _ 5210.0
2019-01-02,0.7140000000000001,2.0,CA242 _ 1600.0
2019-01-02,0.71,2.0,104-00001-0011 _ 5210.0
2019-01-02,0.71,2.0,091-00181-0001 _ 5210.0
2019-01-02,0.71,2.0,2503668-8 _ 5210.0
2019-01-02,0.71,2.0,120-03962-0001 _ 5210.0
2019-01-02,0.71,2.0,030-03196-0008 _ 5210.0
2019-01-02,0.71,2.0,2500169-449 _ 5210.0
2019-01-02,0.71,2.0,030-01094-0000 _ 5210.0
2019-01-02,0.71,2.0,076-00086-0000 _ 5210.0
2019-01-02,0.71,2.0,4069848-724 _ 5253.0
2019-01-02,0.7140000000000001,2.0,CA3421 _ 1600.0
2019-01-02,0.716,2.0,104-0232-430 _ 1095.0
2019-01-02,0.72,2.0,A7598 _ 1600.0
2019-01-02,0.72,2.0,M83519-1-4 _ 1600.0
2019-01-02,0.72,2.0,53003124-1 _ 1062.0
2019-01-02,0.72,2.0,NAS1189E04P4L _ 1064.0
2019-01-02,0.72,2.0,10154429-101 _ 1064.0
2019-01-02,0.72,2.0,10146355-101 _ 1064.0
2019-01-02,0.72,2.0,53000322-1 _ 1073.0
2019-01-02,0.72,2.0,LM139D _ 1006.0
2019-01-02,0.72,2.0,TNPW060349R9BEEN//TE _ 1045.0
2019-01-02,0.72,2.0,56011169-004 _ 1045.0
2019-01-02,0.72,2.0,M55342K08B10F0R _ 1045.0
2019-01-02,0.72,2.0,M55342K12B2E00R _ 1045.0
2019-01-02,0.72,2.0,M55342K12B4E64R _ 1045.0
2019-01-02,0.72,2.0,M55342K06B20E0R _ 1045.0
2019-01-02,0.72,2.0,037-00013-0000 _ 1009.0
2019-01-02,0.72,2.0,4091701 _ 1009.0
2019-01-02,0.72,2.0,151-0247-027 _ 5210.0
2019-01-02,0.7176,2.0,WA030 _ 1600.0
2019-01-02,0.7177,2.0,60-3953-1 _ 1600.0
2019-01-02,0.7188,2.0,34206572-001 _ 1039.0
2019-01-02,0.7195,2.0,10140875-108 _ 1064.0
2019-01-02,0.72,2.0,432-0361-001 _ 5210.0
2019-01-02,0.72,2.0,440-1200-001 _ 5210.0
2019-01-02,0.7159,2.0,120-03053-0000 _ 1009.0
2019-01-02,0.72,2.0,4008462-28 _ 5210.0
2019-01-02,0.72,2.0,104-00001-0014 _ 5210.0
2019-01-02,0.72,2.0,033-00092-0006 _ 5210.0
2019-01-02,0.72,2.0,2500418-1 _ 5210.0
2019-01-02,0.72,2.0,008-00001-0005 _ 5210.0
2019-01-02,0.72,2.0,106-00044-0012 _ 5210.0
2019-01-02,0.72,2.0,106-00044-0051 _ 5210.0
2019-01-02,0.72,2.0,7018971-471 _ 5210.0
2019-01-02,0.71,2.0,104-0232-255 _ 1095.0
2019-01-02,0.71,2.0,75001542-067 _ 1095.0
2019-01-02,0.7091,2.0,4069667-977 _ 1009.0
2019-01-02,0.7,2.0,132-00112-0007 _ 1009.0
2019-01-02,0.7,2.0,102-0218-101 _ 1009.0
2019-01-02,0.7,2.0,089-06493-0007 _ 1009.0
2019-01-02,0.7,2.0,089-08232-0001 _ 1009.0
2019-01-02,0.7,2.0,431-0704-008 _ 1009.0
2019-01-02,0.7,2.0,2503668-8 _ 1103.0
2019-01-02,0.7,2.0,2501459-533 _ 1103.0
2019-01-02,0.7,2.0,030-01229-0012 _ 5210.0
2019-01-02,0.7,2.0,2554068-3 _ 5210.0
2019-01-02,0.7,2.0,047-10052-0001 _ 5210.0
2019-01-02,0.7,2.0,097-00104-0076 _ 5210.0
2019-01-02,0.7,2.0,7510228-212 _ 5210.0
2019-01-02,0.7,2.0,7003147-31 _ 5210.0
2019-01-02,0.7,2.0,401-9126-003 _ 5210.0
2019-01-02,0.7,2.0,2088286-0040 _ 5010.0
2019-01-02,0.7,2.0,44175-2655 _ 5010.0
2019-01-02,0.7,2.0,2504188-124 _ 5253.0
2019-01-02,0.69,2.0,ST077 _ 1600.0
2019-01-02,0.69,2.0,WI931 _ 1600.0
2019-01-02,0.69,2.0,51-0722-1 _ 1600.0
2019-01-02,0.69,2.0,M39014-02-1236 _ 1600.0
2019-01-02,0.69,2.0,MS90726-3 _ 1600.0
2019-01-02,0.69,2.0,AL035 _ 1600.0
2019-01-02,0.7,2.0,187-01853-0001 _ 1009.0
2019-01-02,0.6915,2.0,22023297-002 _ 1065.0
2019-01-02,0.6944,2.0,MS51959-2-S316 _ 1045.0
2019-01-02,0.6957,2.0,31-7818-6 _ 1600.0
2019-01-02,0.696,2.0,8521855-35 _ 1073.0
2019-01-02,0.6961,2.0,MCA4001 _ 1600.0
2019-01-02,0.6979,2.0,CO8352 _ 1600.0
2019-01-02,0.6990000000000001,2.0,8521850-15 _ 1073.0
2019-01-02,0.6923,2.0,073-00997-0001 _ 1009.0
2019-01-02,0.7,2.0,IRFR9020PBF _ 1045.0
2019-01-02,0.7,2.0,TNPW08058K25BEEA _ 1006.0
2019-01-02,0.7,2.0,RLR07C1002FS _ 1006.0
2019-01-02,0.7,2.0,FA596 _ 1600.0
2019-01-02,0.7,2.0,AL334 _ 1600.0
2019-01-02,0.7,2.0,CO6289 _ 1600.0
2019-01-02,0.7,2.0,MS3338-6839 _ 1600.0
2019-01-02,0.7004,2.0,M45938-6-3PF _ 1600.0
2019-01-02,0.7040000000000001,2.0,7003216-47 _ 5210.0
2019-01-02,0.7,2.0,MS25036-149 _ 1600.0
2019-01-02,0.7040000000000001,2.0,53500989-170 _ 1600.0
2019-01-02,0.7054,2.0,60-4183-1 _ 1600.0
2019-01-02,0.7068,2.0,M32159B11M _ 1045.0
2019-01-02,0.7075,2.0,4006200-85 _ 1009.0
2019-01-02,0.708,2.0,7013064-811 _ 1009.0
2019-01-02,0.7085,2.0,113-05221-0001 _ 1009.0
2019-01-02,0.7086,2.0,8521850-36 _ 1008.0
2019-01-02,0.705,2.0,CO646 _ 1600.0
2019-01-02,0.72,2.0,46-2762-1 _ 1600.0
2019-01-02,0.7,2.0,GE334 _ 1600.0
2019-01-02,0.7,2.0,55-0443-5 _ 1600.0
2019-01-02,0.7,2.0,M22759/11-22-2-9-0 _ 1006.0
2019-01-02,0.7,2.0,8521854-19 _ 1073.0
2019-01-02,0.7,2.0,10152905-104 _ 1064.0
2019-01-02,0.7,2.0,MC6604-01//U _ 1064.0
2019-01-02,0.7,2.0,MC8048-01/#12BLACK//U _ 1064.0
2019-01-02,0.7,2.0,MC8048-01/#12RED//U _ 1064.0
2019-01-02,0.7,2.0,M6363-8-7 _ 1600.0
2019-01-02,0.7,2.0,53500200-275 _ 1039.0
2019-01-02,0.7,2.0,11-6564-17 _ 1600.0
2019-01-02,0.7,2.0,16-2634-3 _ 1600.0
2019-01-02,0.7,2.0,60-3762-1 _ 1600.0
2019-01-02,0.7,2.0,A7088 _ 1600.0
2019-01-02,0.7,2.0,60-5146-1 _ 1600.0
2019-01-02,0.7,2.0,MISC1412 _ 1600.0
2019-01-02,0.7,2.0,31-7817-3 _ 1600.0
2019-01-02,0.72,2.0,MS21044D06 _ 1600.0
2019-01-02,0.721,2.0,007-00439-0000 _ 1009.0
2019-01-02,0.722,2.0,8000260-810//U _ 1006.0
2019-01-02,0.75,2.0,2500169-345 _ 1103.0
2019-01-02,0.75,2.0,2500169-341 _ 1103.0
2019-01-02,0.75,2.0,2500169-331 _ 1103.0
2019-01-02,0.75,2.0,2500169-327 _ 1103.0
2019-01-02,0.75,2.0,2500169-318 _ 1103.0
2019-01-02,0.75,2.0,2500169-316 _ 1103.0
2019-01-02,0.75,2.0,2500169-313 _ 1103.0
2019-01-02,0.75,2.0,2500169-310 _ 1103.0
2019-01-02,0.75,2.0,2500169-304 _ 1103.0
2019-01-02,0.75,2.0,2500169-300 _ 1103.0
2019-01-02,0.75,2.0,2500169-287 _ 1103.0
2019-01-02,0.75,2.0,2500169-281 _ 1103.0
2019-01-02,0.75,2.0,2500169-266 _ 1103.0
2019-01-02,0.75,2.0,2500169-260 _ 1103.0
2019-01-02,0.75,2.0,2500169-259 _ 1103.0
2019-01-02,0.75,2.0,2500169-256 _ 1103.0
2019-01-02,0.75,2.0,2500169-251 _ 1103.0
2019-01-02,0.75,2.0,7500526-410 _ 5210.0
2019-01-02,0.75,2.0,4073280-773 _ 5210.0
2019-01-02,0.75,2.0,53502200-1 _ 5210.0
2019-01-02,0.75,2.0,53002239-1 _ 5210.0
2019-01-02,0.75,2.0,320-0322-001 _ 5210.0
2019-01-02,0.75,2.0,100-00003-0003 _ 5210.0
2019-01-02,0.75,2.0,2500169-349 _ 1103.0
2019-01-02,0.75,2.0,2503487-4 _ 5210.0
2019-01-02,0.75,2.0,033-00092-0009 _ 5210.0
2019-01-02,0.75,2.0,120-03851-0001 _ 5210.0
2019-01-02,0.75,2.0,2500207-36 _ 5210.0
2019-01-02,0.75,2.0,030-02352-0000 _ 5210.0
2019-01-02,0.75,2.0,187-01373-0000 _ 5210.0
2019-01-02,0.75,2.0,2500169-247 _ 1103.0
2019-01-02,0.75,2.0,136-01102-0072 _ 5210.0
2019-01-02,0.75,2.0,2500169-351 _ 1103.0
2019-01-02,0.75,2.0,2500169-353 _ 1103.0
2019-01-02,0.75,2.0,2500169-354 _ 1103.0
2019-01-02,0.75,2.0,XFL2006-104ME _ 1045.0
2019-01-02,0.75,2.0,MS19060-1008 _ 1006.0
2019-01-02,0.75,2.0,M83248/1-010 _ 1006.0
2019-01-02,0.75,2.0,D55342K07B10E0R _ 1073.0
2019-01-02,0.75,2.0,MS16535-26//U _ 1073.0
2019-01-02,0.75,2.0,8512162-210 _ 1073.0
2019-01-02,0.75,2.0,NAS1352N04-6 _ 1045.0
2019-01-02,0.75,2.0,8512162-226 _ 1073.0
2019-01-02,0.75,2.0,2500207-36 _ 1008.0
2019-01-02,0.75,2.0,MS24693-8B//U _ 1008.0
2019-01-02,0.75,2.0,RNC55H4871FP _ 1064.0
2019-01-02,0.75,2.0,RNC55H4991FP _ 1064.0
2019-01-02,0.75,2.0,NAS1635-02-8 _ 1064.0
2019-01-02,0.75,2.0,NAS831-16C _ 1064.0
2019-01-02,0.75,2.0,53000559-1 _ 1073.0
2019-01-02,0.75,2.0,MS90451-6832 _ 5253.0
2019-01-02,0.75,2.0,CDR31BP6R8BDUS _ 1045.0
2019-01-02,0.75,2.0,NAS1829C4C04 _ 1045.0
2019-01-02,0.75,2.0,2500169-355 _ 1103.0
2019-01-02,0.75,2.0,2500169-476 _ 1103.0
2019-01-02,0.75,2.0,2500169-478 _ 1103.0
2019-01-02,0.75,2.0,2500169-379 _ 1103.0
2019-01-02,0.75,2.0,2500169-393 _ 1103.0
2019-01-02,0.75,2.0,2500169-396 _ 1103.0
2019-01-02,0.75,2.0,CDR32BP101BJWS _ 1045.0
2019-01-02,0.75,2.0,2500169-407 _ 1103.0
2019-01-02,0.75,2.0,1711055-7 _ 1103.0
2019-01-02,0.75,2.0,7500015-684 _ 1009.0
2019-01-02,0.75,2.0,7015921-419 _ 1009.0
2019-01-02,0.75,2.0,4005941-546 _ 1009.0
2019-01-02,0.75,2.0,7018971-101 _ 1009.0
2019-01-02,0.75,2.0,092-00155-0000 _ 1009.0
2019-01-02,0.75,2.0,2500169-442 _ 1103.0
2019-01-02,0.69,2.0,SS067 _ 1600.0
2019-01-02,0.75,2.0,642-0006-005 _ 1095.0
2019-01-02,0.75,2.0,404-9143-001 _ 1095.0
2019-01-02,0.73,2.0,CN66095 _ 1600.0
2019-01-02,0.73,2.0,FA200 _ 1600.0
2019-01-02,0.73,2.0,MTC44395 _ 1600.0
2019-01-02,0.73,2.0,53501310-2 _ 1600.0
2019-01-02,0.73,2.0,CA504 _ 1600.0
2019-01-02,0.73,2.0,55-0225R1001F _ 1600.0
2019-01-02,0.73,2.0,NAS698A06 _ 1600.0
2019-01-02,0.73,2.0,D55342K07B51B1P _ 1039.0
2019-01-02,0.73,2.0,53500165-327 _ 1073.0
2019-01-02,0.73,2.0,53500165-477 _ 1073.0
2019-01-02,0.73,2.0,22028317-001 _ 1065.0
2019-01-02,0.73,2.0,39-01-2160 _ 1006.0
2019-01-02,0.73,2.0,LM4050CIM3-5.0_NOPB _ 1045.0
2019-01-02,0.73,2.0,LM4050CIM3-2.5_NOPB _ 1045.0
2019-01-02,0.73,2.0,MS21045-C08 _ 1045.0
2019-01-02,0.73,2.0,155-0360-006 _ 1009.0
2019-01-02,0.73,2.0,111-00001-0030 _ 1009.0
2019-01-02,0.723,2.0,2501480-27 _ 1009.0
2019-01-02,0.7240000000000001,2.0,120-03558-0000 _ 1009.0
2019-01-02,0.726,2.0,3718099-102 _ 5210.0
2019-01-02,0.7267,2.0,4090126-219 _ 5210.0
2019-01-02,0.73,2.0,75001673-002 _ 1095.0
2019-01-02,0.73,2.0,CM-1112-G-U//G _ 1095.0
2019-01-02,0.7303,2.0,OR070 _ 1600.0
2019-01-02,0.73,2.0,104-0232-407 _ 1095.0
2019-01-02,0.73,2.0,007-00219-0002 _ 5010.0
2019-01-02,0.73,2.0,53502013-1 _ 5210.0
2019-01-02,0.73,2.0,4023099-13 _ 5210.0
2019-01-02,0.73,2.0,7018400-230 _ 5210.0
2019-01-02,0.73,2.0,4023099-13 _ 1009.0
2019-01-02,0.73,2.0,155-02031-0027 _ 1009.0
2019-01-02,0.73,2.0,104-0232-413 _ 1095.0
2019-01-02,0.7349,2.0,CO913 _ 1600.0
2019-01-02,0.7373,2.0,TE500 _ 1600.0
2019-01-02,0.74,2.0,321-3235-002 _ 5210.0
2019-01-02,0.74,2.0,MS51021-24 _ 1062.0
2019-01-02,0.74,2.0,MS90376-16YB _ 1062.0
2019-01-02,0.74,2.0,SST363 _ 1600.0
2019-01-02,0.74,2.0,RL304 _ 1600.0
2019-01-02,0.74,2.0,53502822-457 _ 1600.0
2019-01-02,0.74,2.0,72552923-001 _ 1600.0
2019-01-02,0.74,2.0,SSM2S-D//TE _ 1039.0
2019-01-02,0.74,2.0,53504257-243 _ 1600.0
2019-01-02,0.746,2.0,53501154-15 _ 1600.0
2019-01-02,0.747,2.0,53500982-75 _ 1600.0
2019-01-02,0.7477,2.0,8253810-001//U _ 1006.0
2019-01-02,0.7478,2.0,TR3393 _ 1600.0
2019-01-02,0.7491,2.0,7023486-92 _ 5210.0
2019-01-02,0.7496,2.0,GE2233 _ 1600.0
2019-01-02,0.7417,2.0,11-6564-13 _ 1600.0
2019-01-02,0.75,2.0,614-0032-001 _ 1095.0
2019-01-02,0.74,2.0,52000823-6 _ 1073.0
2019-01-02,0.74,2.0,M23053/8-001-C _ 1045.0
2019-01-02,0.74,2.0,321-1959-001 _ 5210.0
2019-01-02,0.74,2.0,432-0018-004 _ 5210.0
2019-01-02,0.74,2.0,403-9369-001 _ 5210.0
2019-01-02,0.74,2.0,7019278-2 _ 5210.0
2019-01-02,0.74,2.0,7510739-3 _ 5210.0
2019-01-02,0.74,2.0,047-12775-0004 _ 5210.0
2019-01-02,0.74,2.0,5RU45//TE _ 1045.0
2019-01-02,0.74,2.0,047-10411-0001 _ 5210.0
2019-01-02,0.74,2.0,007-05037-0002 _ 5210.0
2019-01-02,0.74,2.0,133-00096-0058 _ 5210.0
2019-01-02,0.74,2.0,104-5040-122 _ 5210.0
2019-01-02,0.74,2.0,025-00029-0004 _ 5210.0
2019-01-02,0.74,2.0,7024421-58 _ 1103.0
2019-01-02,0.74,2.0,047-10879-0001 _ 1009.0
2019-01-02,0.74,2.0,096-01186-0014 _ 5210.0
2019-01-02,0.69,2.0,NS4642 _ 1600.0
2019-01-02,0.69,2.0,11-5878-1 _ 1600.0
2019-01-02,0.69,2.0,NAS1831A3B08 _ 1062.0
2019-01-02,0.65,2.0,WA0586 _ 1600.0
2019-01-02,0.65,2.0,WA058 _ 1600.0
2019-01-02,0.65,2.0,WA077 _ 1600.0
2019-01-02,0.65,2.0,WA0588 _ 1600.0
2019-01-02,0.65,2.0,26012446-119 _ 1062.0
2019-01-02,0.65,2.0,26012446-103 _ 1062.0
2019-01-02,0.65,2.0,108-0902-001//TE _ 1039.0
2019-01-02,0.65,2.0,53500199-333 _ 1039.0
2019-01-02,0.65,2.0,342106-1//TE _ 1039.0
2019-01-02,0.65,2.0,FMC6994-012209//TE _ 1039.0
2019-01-02,0.65,2.0,M38527/8-23P _ 1064.0
2019-01-02,0.65,2.0,NAS1189-04P4L _ 1064.0
2019-01-02,0.65,2.0,53500016-803 _ 1064.0
2019-01-02,0.65,2.0,53500016-793 _ 1064.0
2019-01-02,0.65,2.0,53500016-777 _ 1064.0
2019-01-02,0.65,2.0,53500016-769 _ 1064.0
2019-01-02,0.65,2.0,53500016-745 _ 1064.0
2019-01-02,0.65,2.0,53500110-267 _ 1009.0
2019-01-02,0.65,2.0,7002923-120 _ 1009.0
2019-01-02,0.65,2.0,1712674-1 _ 1009.0
2019-01-02,0.65,2.0,037-00032-0009 _ 1009.0
2019-01-02,0.65,2.0,2500464-227 _ 1009.0
2019-01-02,0.65,2.0,111-02470-0010 _ 1009.0
2019-01-02,0.65,2.0,PN320 _ 1600.0
2019-01-02,0.65,2.0,FMC6994-012209//TE _ 1045.0
2019-01-02,0.65,2.0,RLR07C2001FS _ 1006.0
2019-01-02,0.65,2.0,CDR33BP222BKSP _ 1006.0
2019-01-02,0.65,2.0,52000823-18 _ 1073.0
2019-01-02,0.65,2.0,8521870-30 _ 1073.0
2019-01-02,0.65,2.0,RLR05C1100GS _ 1008.0
2019-01-02,0.65,2.0,MS51499T7N _ 1064.0
2019-01-02,0.65,2.0,PTN0805E1132BST1 _ 1006.0
2019-01-02,0.65,2.0,60-1050-3 _ 1600.0
2019-01-02,0.65,2.0,61-2044-1 _ 1600.0
2019-01-02,0.65,2.0,55-0206-19 _ 1600.0
2019-01-02,0.66,2.0,104-5017-097 _ 1095.0
2019-01-02,0.66,2.0,104-5017-100 _ 1095.0
2019-01-02,0.66,2.0,104-5017-108 _ 1095.0
2019-01-02,0.66,2.0,104-5017-119 _ 1095.0
2019-01-02,0.66,2.0,440-1384-002 _ 5253.0
2019-01-02,0.66,2.0,432-0002-001 _ 5010.0
2019-01-02,0.66,2.0,104-5017-092 _ 1095.0
2019-01-02,0.66,2.0,026-00027-0000 _ 5010.0
2019-01-02,0.66,2.0,4014978-201 _ 5210.0
2019-01-02,0.66,2.0,7015930-186 _ 5210.0
2019-01-02,0.66,2.0,104-00001-0045 _ 5210.0
2019-01-02,0.66,2.0,047-04972-0001 _ 5210.0
2019-01-02,0.66,2.0,012-01127-0000 _ 5210.0
2019-01-02,0.66,2.0,012-01179-0000 _ 5210.0
2019-01-02,0.66,2.0,7027511-325 _ 5210.0
2019-01-02,0.65,2.0,53001157-3 _ 1009.0
2019-01-02,0.66,2.0,104-5017-086 _ 1095.0
2019-01-02,0.66,2.0,104-0232-420 _ 1095.0
2019-01-02,0.65,2.0,NAS1291C02M _ 1600.0
2019-01-02,0.65,2.0,MS51959-11 _ 1600.0
2019-01-02,0.65,2.0,55-0382-2721BS _ 1600.0
2019-01-02,0.6519,2.0,60-5160-1 _ 1600.0
2019-01-02,0.655,2.0,10154428-101 _ 1064.0
2019-01-02,0.655,2.0,MSW100 _ 1600.0
2019-01-02,0.66,2.0,104-5017-073 _ 1095.0
2019-01-02,0.6551,2.0,0455-222 _ 5210.0
2019-01-02,0.6563,2.0,92217A350 _ 1045.0
2019-01-02,0.657,2.0,68002879-101 _ 1064.0
2019-01-02,0.6579,2.0,43912610-460 _ 3202.0
